user_id;question_id;answer
39154;DC2;1️⃣
39154;DC3;1️⃣
39154;DC4;1️⃣
39154;DC5;1️⃣
39154;DC6;1️⃣
39154;DC7;1️⃣
39154;DC8;1️⃣
39154;DC9;1️⃣
39154;FI1;2️⃣
39154;FI2;4️⃣
39154;FI3;3️⃣
39154;FI4;1️⃣
39154;FI5;4️⃣
39154;FI6;1️⃣
39154;II2;1️⃣
39156;DC1;1️⃣
39156;DC10;3️⃣
39156;DC2;2️⃣
39156;DC3;1️⃣
39156;DC4;1️⃣
39156;DC5;2️⃣
39156;DC6;1️⃣
39156;DC7;1️⃣
39156;DC8;2️⃣
39156;DC9;4️⃣
39156;FI1;4️⃣
39156;FI2;3️⃣
39156;FI3;1️⃣
39156;FI4;1️⃣
39156;FI5;3️⃣
39156;FI6;1️⃣
39156;II2;🤷‍♂️
39156;OE1;2️⃣
39156;OE2;2️⃣
39156;OE3;1️⃣
39156;OE4;2️⃣
39156;OE5;2️⃣
39156;OE6;4️⃣
39156;OE7;🤷‍♂️
39156;OE8;2️⃣
39156;TE1;2️⃣
39156;TE10;1️⃣
39156;TE2;1️⃣
39156;TE3;2️⃣
39156;TE4;4️⃣
39156;TE5;1️⃣
39156;TE6;1️⃣
39156;TE7;3️⃣
39156;TE8;3️⃣
39156;TE9;🤷‍♂️
39163;FI1;1️⃣
39163;FI2;4️⃣
39163;FI3;1️⃣
39163;FI4;1️⃣
39163;FI5;4️⃣
39163;FI6;4️⃣
39164;DC1;1️⃣
39164;DC10;2️⃣
39164;DC2;1️⃣
39164;DC3;1️⃣
39164;DC4;3️⃣
39164;DC5;1️⃣
39164;DC6;1️⃣
39164;DC7;1️⃣
39164;DC8;2️⃣
39164;DC9;2️⃣
39164;FI1;1️⃣
39164;FI2;1️⃣
39164;FI3;7️⃣
39164;FI4;1️⃣
39164;FI5;5️⃣
39164;FI6;3️⃣
39164;II2;2️⃣
39164;OE1;2️⃣
39164;OE2;1️⃣
39164;OE3;3️⃣
39164;OE4;2️⃣
39164;OE5;2️⃣
39164;OE6;1️⃣
39164;OE7;1️⃣
39164;OE8;1️⃣
39164;TE1;1️⃣
39164;TE10;🤷‍♂️
39164;TE2;2️⃣
39164;TE3;3️⃣
39164;TE4;3️⃣
39164;TE5;1️⃣
39164;TE6;1️⃣
39164;TE7;3️⃣
39164;TE8;3️⃣
39164;TE9;1️⃣
39165;TE1;1️⃣
39166;TE1;2️⃣
39166;TE10;3️⃣
39166;TE2;1️⃣
39166;TE3;2️⃣
39166;TE4;2️⃣
39166;TE5;1️⃣
39166;TE6;7️⃣
39166;TE7;1️⃣
39166;TE8;3️⃣
39166;TE9;3️⃣
39168;DC1;1️⃣
39168;DC10;2️⃣
39168;DC2;2️⃣
39168;DC3;2️⃣
39168;DC4;3️⃣
39168;DC5;2️⃣
39168;DC6;1️⃣
39168;DC7;1️⃣
39168;DC8;1️⃣
39168;DC9;2️⃣
39168;FI1;2️⃣
39168;FI2;4️⃣
39168;FI3;1️⃣
39168;FI4;4️⃣
39168;FI5;5️⃣
39168;FI6;2️⃣
39168;II2;🤷‍♂️
39168;OE1;1️⃣
39168;OE2;3️⃣
39168;OE3;2️⃣
39168;OE4;2️⃣
39168;OE5;3️⃣
39168;OE6;2️⃣
39168;OE7;1️⃣
39168;OE8;1️⃣
39168;TE1;4️⃣
39168;TE10;2️⃣
39168;TE2;2️⃣
39168;TE3;1️⃣
39168;TE4;3️⃣
39168;TE5;1️⃣
39168;TE6;2️⃣
39168;TE7;2️⃣
39168;TE8;2️⃣
39168;TE9;3️⃣
39170;DC1;1️⃣
39170;DC10;2️⃣
39170;DC2;2️⃣
39170;DC3;1️⃣
39170;DC4;4️⃣
39170;DC5;1️⃣
39170;DC6;1️⃣
39170;DC7;1️⃣
39170;DC8;2️⃣
39170;DC9;2️⃣
39170;FI1;3️⃣
39170;FI2;1️⃣
39170;FI3;7️⃣
39170;FI4;1️⃣
39170;FI5;4️⃣
39170;FI6;2️⃣
39170;OE1;3️⃣
39170;OE2;2️⃣
39170;OE3;3️⃣
39170;OE4;2️⃣
39170;OE5;2️⃣
39170;OE6;4️⃣
39170;OE7;1️⃣
39170;OE8;2️⃣
39170;TE1;1️⃣
39170;TE10;3️⃣
39170;TE2;1️⃣
39170;TE3;2️⃣
39170;TE4;3️⃣
39170;TE5;1️⃣
39170;TE6;6️⃣
39170;TE7;4️⃣
39170;TE8;2️⃣
39170;TE9;1️⃣
39171;OE1;1️⃣
39171;OE2;🤷‍♂️
39171;OE3;4️⃣
39171;OE4;4️⃣
39171;OE5;3️⃣
39171;OE6;🤷‍♂️
39171;OE7;1️⃣
39171;OE8;1️⃣
39172;FI1;4️⃣
39172;FI2;4️⃣
39172;FI3;3️⃣
39172;FI4;1️⃣
39172;FI5;4️⃣
39172;FI6;4️⃣
39173;DC1;🤷‍♂️
39173;DC10;2️⃣
39173;DC2;4️⃣
39173;DC3;4️⃣
39173;DC4;1️⃣
39173;DC5;4️⃣
39173;DC6;3️⃣
39173;DC7;2️⃣
39173;DC8;2️⃣
39173;DC9;4️⃣
39173;II2;2️⃣
39173;TE1;1️⃣
39173;TE10;3️⃣
39173;TE2;2️⃣
39173;TE3;2️⃣
39173;TE4;4️⃣
39173;TE5;1️⃣
39173;TE6;2️⃣
39173;TE7;1️⃣
39173;TE8;2️⃣
39173;TE9;1️⃣
39174;DC1;2️⃣
39174;DC10;1️⃣
39174;DC2;🤷‍♂️
39174;DC3;1️⃣
39174;DC4;4️⃣
39174;DC5;4️⃣
39174;DC6;2️⃣
39174;DC7;1️⃣
39174;DC8;2️⃣
39174;DC9;4️⃣
39174;II2;4️⃣
39174;OE1;1️⃣
39174;OE2;4️⃣
39174;OE3;2️⃣
39174;OE4;1️⃣
39174;OE5;2️⃣
39174;OE6;3️⃣
39174;OE7;2️⃣
39174;OE8;1️⃣
39176;DC1;🤷‍♂️
39176;DC10;2️⃣
39176;DC2;2️⃣
39176;DC3;1️⃣
39176;DC4;2️⃣
39176;DC5;2️⃣
39176;DC6;1️⃣
39176;DC7;2️⃣
39176;DC8;2️⃣
39176;DC9;3️⃣
39176;FI1;2️⃣
39176;FI2;4️⃣
39176;FI3;🔟
39176;FI4;1️⃣
39176;FI5;4️⃣
39176;FI6;3️⃣
39176;II2;2️⃣
39176;OE1;3️⃣
39176;OE2;3️⃣
39176;OE3;3️⃣
39176;OE4;2️⃣
39176;OE5;3️⃣
39176;OE6;4️⃣
39176;OE7;2️⃣
39176;OE8;2️⃣
39176;TE1;4️⃣
39176;TE10;3️⃣
39176;TE2;2️⃣
39176;TE3;2️⃣
39176;TE4;4️⃣
39176;TE5;1️⃣
39176;TE6;3️⃣
39176;TE7;2️⃣
39176;TE8;3️⃣
39176;TE9;3️⃣
39177;TE1;2️⃣
39177;TE10;2️⃣
39177;TE2;3️⃣
39177;TE3;2️⃣
39177;TE4;4️⃣
39177;TE5;1️⃣
39177;TE6;2️⃣
39177;TE7;2️⃣
39177;TE8;1️⃣
39177;TE9;3️⃣
39179;OE1;2️⃣
39179;OE2;2️⃣
39179;OE3;2️⃣
39179;OE4;4️⃣
39179;OE5;2️⃣
39179;OE6;1️⃣
39179;OE7;1️⃣
39179;OE8;2️⃣
39180;DC1;1️⃣
39180;DC10;3️⃣
39180;DC2;1️⃣
39180;DC3;2️⃣
39180;DC4;4️⃣
39180;DC5;1️⃣
39180;DC6;2️⃣
39180;DC7;1️⃣
39180;DC8;1️⃣
39180;DC9;2️⃣
39180;FI1;3️⃣
39180;FI2;4️⃣
39180;FI3;1️⃣
39180;FI4;4️⃣
39180;FI5;5️⃣
39180;FI6;2️⃣
39180;OE1;2️⃣
39180;OE2;3️⃣
39180;OE3;4️⃣
39180;OE4;1️⃣
39180;OE5;2️⃣
39180;OE6;4️⃣
39180;OE7;2️⃣
39180;OE8;2️⃣
39180;TE1;2️⃣
39180;TE10;1️⃣
39180;TE2;3️⃣
39180;TE3;3️⃣
39180;TE4;4️⃣
39180;TE5;1️⃣
39180;TE6;2️⃣
39180;TE7;2️⃣
39180;TE8;2️⃣
39180;TE9;3️⃣
39183;FI1;3️⃣
39183;FI2;4️⃣
39183;FI3;1️⃣
39183;FI4;1️⃣
39183;TE1;4️⃣
39183;TE10;1️⃣
39183;TE2;2️⃣
39183;TE3;1️⃣
39183;TE4;4️⃣
39183;TE5;1️⃣
39183;TE6;5️⃣
39183;TE7;4️⃣
39183;TE8;2️⃣
39183;TE9;3️⃣
39185;FI1;1️⃣
39185;FI2;1️⃣
39185;FI3;1️⃣
39185;FI4;1️⃣
39185;FI5;5️⃣
39185;FI6;1️⃣
39186;DC1;1️⃣
39186;DC10;3️⃣
39186;DC2;2️⃣
39186;DC3;4️⃣
39186;DC4;4️⃣
39186;DC5;1️⃣
39186;DC6;3️⃣
39186;DC7;1️⃣
39186;DC8;2️⃣
39186;DC9;4️⃣
39188;FI1;2️⃣
39188;FI2;3️⃣
39188;FI3;1️⃣
39188;FI4;1️⃣
39188;FI5;4️⃣
39188;FI6;1️⃣
39191;FI1;4️⃣
39191;FI2;2️⃣
39191;FI3;🔟
39191;FI4;🤷‍♂️
39191;FI5;3️⃣
39191;FI6;1️⃣
39191;TE1;2️⃣
39191;TE10;1️⃣
39191;TE2;1️⃣
39191;TE3;1️⃣
39191;TE4;3️⃣
39191;TE5;1️⃣
39191;TE6;🤷‍♂️
39191;TE7;1️⃣
39191;TE8;2️⃣
39191;TE9;1️⃣
39196;TE1;4️⃣
39196;TE10;3️⃣
39196;TE2;2️⃣
39196;TE3;1️⃣
39196;TE4;1️⃣
39196;TE5;1️⃣
39196;TE6;6️⃣
39196;TE7;4️⃣
39196;TE8;3️⃣
39196;TE9;1️⃣
39197;FI1;2️⃣
39197;FI2;1️⃣
39197;FI3;9️⃣
39197;FI4;1️⃣
39197;FI5;4️⃣
39197;FI6;4️⃣
39199;TE1;2️⃣
39199;TE10;1️⃣
39199;TE2;2️⃣
39199;TE3;2️⃣
39199;TE4;4️⃣
39199;TE5;1️⃣
39199;TE6;2️⃣
39199;TE7;1️⃣
39199;TE8;3️⃣
39199;TE9;3️⃣
39200;DC1;1️⃣
39200;DC10;2️⃣
39200;DC2;1️⃣
39200;DC3;1️⃣
39200;DC4;2️⃣
39200;DC5;1️⃣
39200;DC6;2️⃣
39200;DC7;1️⃣
39200;DC8;1️⃣
39200;DC9;4️⃣
39202;FI1;2️⃣
39202;FI2;1️⃣
39202;FI3;3️⃣
39202;FI4;1️⃣
39202;FI5;1️⃣
39202;FI6;1️⃣
39203;TE1;5️⃣
39203;TE2;1️⃣
39203;TE3;1️⃣
39203;TE4;4️⃣
39203;TE5;2️⃣
39203;TE6;7️⃣
39203;TE7;4️⃣
39203;TE8;🤷‍♂️
39203;TE9;1️⃣
39204;OE1;4️⃣
39204;OE2;2️⃣
39204;OE3;2️⃣
39204;OE4;3️⃣
39204;OE5;3️⃣
39204;OE6;1️⃣
39204;OE7;1️⃣
39204;OE8;1️⃣
39205;DC1;1️⃣
39205;DC10;2️⃣
39205;DC2;3️⃣
39205;DC3;1️⃣
39205;DC4;3️⃣
39205;DC5;1️⃣
39205;DC6;2️⃣
39205;DC7;2️⃣
39205;DC8;2️⃣
39205;DC9;2️⃣
39205;FI1;3️⃣
39205;FI2;2️⃣
39205;FI3;1️⃣
39205;FI4;1️⃣
39205;FI5;5️⃣
39205;FI6;3️⃣
39205;II2;2️⃣
39205;OE1;2️⃣
39205;OE2;2️⃣
39205;OE3;2️⃣
39205;OE4;2️⃣
39205;OE5;3️⃣
39205;OE6;1️⃣
39205;OE7;1️⃣
39205;OE8;2️⃣
39206;FI1;1️⃣
39206;FI2;4️⃣
39206;FI3;🔟
39206;FI4;4️⃣
39206;FI5;3️⃣
39206;FI6;1️⃣
39207;DC1;1️⃣
39207;DC10;2️⃣
39207;DC2;1️⃣
39207;DC3;1️⃣
39207;DC4;1️⃣
39207;DC5;1️⃣
39207;DC6;1️⃣
39207;DC7;1️⃣
39207;DC8;2️⃣
39207;DC9;1️⃣
39207;FI1;3️⃣
39207;FI2;3️⃣
39207;FI3;6️⃣
39207;FI4;1️⃣
39207;FI5;4️⃣
39207;FI6;3️⃣
39207;II2;3️⃣
39207;OE1;2️⃣
39207;OE2;1️⃣
39207;OE3;🤷‍♂️
39207;OE4;1️⃣
39207;OE5;3️⃣
39207;OE6;1️⃣
39207;OE7;1️⃣
39207;OE8;2️⃣
39207;TE1;4️⃣
39207;TE10;1️⃣
39207;TE2;1️⃣
39207;TE3;1️⃣
39207;TE4;3️⃣
39207;TE5;1️⃣
39207;TE6;1️⃣
39207;TE7;3️⃣
39207;TE8;3️⃣
39207;TE9;3️⃣
39208;DC1;1️⃣
39208;DC10;1️⃣
39208;DC2;2️⃣
39208;DC3;2️⃣
39208;DC4;1️⃣
39208;DC5;1️⃣
39208;DC6;2️⃣
39208;DC7;2️⃣
39208;DC8;1️⃣
39208;DC9;1️⃣
39208;FI1;3️⃣
39208;FI2;3️⃣
39208;FI3;1️⃣
39208;FI4;1️⃣
39208;FI5;3️⃣
39208;FI6;2️⃣
39208;II2;2️⃣
39208;OE1;2️⃣
39208;OE2;3️⃣
39208;OE3;2️⃣
39208;OE4;1️⃣
39208;OE5;2️⃣
39208;OE6;1️⃣
39208;OE7;2️⃣
39208;OE8;1️⃣
39208;TE1;1️⃣
39208;TE10;3️⃣
39208;TE2;1️⃣
39208;TE3;1️⃣
39208;TE4;3️⃣
39208;TE5;2️⃣
39208;TE6;2️⃣
39208;TE7;1️⃣
39208;TE8;2️⃣
39208;TE9;3️⃣
39212;FI1;3️⃣
39212;FI2;1️⃣
39212;FI3;3️⃣
39212;FI4;1️⃣
39212;FI5;2️⃣
39212;FI6;4️⃣
39212;OE1;3️⃣
39212;OE2;1️⃣
39212;OE3;3️⃣
39212;OE4;1️⃣
39212;OE5;2️⃣
39212;OE6;4️⃣
39212;OE7;1️⃣
39212;OE8;1️⃣
39212;TE1;1️⃣
39212;TE10;🤷‍♂️
39212;TE2;2️⃣
39212;TE3;1️⃣
39212;TE4;2️⃣
39212;TE5;1️⃣
39212;TE6;6️⃣
39212;TE7;3️⃣
39212;TE8;1️⃣
39212;TE9;1️⃣
39213;FI1;2️⃣
39213;FI2;4️⃣
39213;FI3;🔟
39213;FI4;4️⃣
39213;FI5;1️⃣
39218;DC1;1️⃣
39218;DC2;2️⃣
39218;FI1;4️⃣
39218;FI2;1️⃣
39218;FI3;3️⃣
39218;FI4;2️⃣
39218;FI5;4️⃣
39218;FI6;4️⃣
39218;OE1;1️⃣
39218;OE2;1️⃣
39218;OE3;3️⃣
39218;OE4;2️⃣
39218;OE5;3️⃣
39218;OE6;1️⃣
39218;OE7;4️⃣
39218;OE8;1️⃣
39219;OE1;2️⃣
39219;OE2;1️⃣
39219;OE3;🤷‍♂️
39219;OE4;2️⃣
39219;OE5;2️⃣
39219;OE6;1️⃣
39219;OE7;1️⃣
39219;OE8;2️⃣
39221;TE1;4️⃣
39221;TE2;2️⃣
39221;TE3;1️⃣
39222;OE1;1️⃣
39222;OE2;4️⃣
39222;OE3;🤷‍♂️
39222;OE4;4️⃣
39222;OE5;3️⃣
39222;OE6;4️⃣
39222;OE7;🤷‍♂️
39222;OE8;2️⃣
39223;OE1;3️⃣
39223;OE2;1️⃣
39223;OE3;1️⃣
39223;OE4;2️⃣
39223;OE5;3️⃣
39223;OE6;1️⃣
39223;OE7;1️⃣
39223;OE8;2️⃣
39224;DC1;1️⃣
39224;DC10;3️⃣
39224;DC2;1️⃣
39224;DC3;3️⃣
39224;DC4;2️⃣
39224;DC5;1️⃣
39224;DC6;1️⃣
39224;DC7;1️⃣
39224;DC8;2️⃣
39224;DC9;2️⃣
39224;FI1;3️⃣
39224;FI2;4️⃣
39224;FI3;🤷‍♂️
39224;FI4;4️⃣
39224;FI5;1️⃣
39224;FI6;1️⃣
39224;II2;3️⃣
39224;OE1;2️⃣
39224;OE2;1️⃣
39224;OE3;2️⃣
39224;OE4;2️⃣
39224;OE5;2️⃣
39224;OE6;4️⃣
39224;OE7;1️⃣
39224;OE8;2️⃣
39224;TE1;4️⃣
39224;TE10;1️⃣
39224;TE2;1️⃣
39224;TE3;1️⃣
39224;TE4;2️⃣
39224;TE5;1️⃣
39224;TE6;7️⃣
39224;TE7;4️⃣
39224;TE8;2️⃣
39224;TE9;3️⃣
39225;FI1;3️⃣
39225;FI2;1️⃣
39225;FI3;2️⃣
39227;DC1;1️⃣
39227;DC10;2️⃣
39227;DC2;2️⃣
39227;DC3;1️⃣
39227;DC4;1️⃣
39227;DC5;1️⃣
39227;DC6;1️⃣
39227;DC7;3️⃣
39227;DC8;1️⃣
39227;DC9;1️⃣
39227;FI1;3️⃣
39227;FI2;1️⃣
39227;FI3;3️⃣
39227;FI4;1️⃣
39227;FI5;4️⃣
39227;FI6;1️⃣
39227;II2;1️⃣
39227;OE1;2️⃣
39227;OE2;1️⃣
39227;OE3;2️⃣
39227;OE4;3️⃣
39227;OE5;3️⃣
39227;OE6;1️⃣
39227;OE7;1️⃣
39227;OE8;1️⃣
39227;TE1;4️⃣
39227;TE10;1️⃣
39227;TE2;2️⃣
39227;TE3;2️⃣
39227;TE4;2️⃣
39227;TE5;2️⃣
39227;TE6;2️⃣
39227;TE7;3️⃣
39227;TE8;2️⃣
39227;TE9;3️⃣
39230;TE1;2️⃣
39230;TE10;1️⃣
39230;TE2;3️⃣
39230;TE3;3️⃣
39230;TE4;4️⃣
39230;TE5;2️⃣
39230;TE6;2️⃣
39230;TE7;3️⃣
39230;TE8;2️⃣
39230;TE9;1️⃣
39231;DC1;2️⃣
39231;DC10;3️⃣
39231;DC2;1️⃣
39231;DC3;1️⃣
39231;DC4;1️⃣
39231;DC5;1️⃣
39231;DC6;1️⃣
39231;DC7;1️⃣
39231;DC8;1️⃣
39231;DC9;4️⃣
39231;FI1;2️⃣
39231;FI2;4️⃣
39231;FI3;7️⃣
39231;FI4;4️⃣
39231;FI5;4️⃣
39231;FI6;🤷‍♂️
39231;OE1;3️⃣
39231;OE2;2️⃣
39231;OE3;3️⃣
39231;OE4;2️⃣
39231;OE5;2️⃣
39231;OE6;4️⃣
39231;OE7;2️⃣
39231;OE8;1️⃣
39232;DC1;1️⃣
39232;DC10;2️⃣
39232;DC2;🤷‍♂️
39232;DC3;1️⃣
39232;DC4;3️⃣
39232;DC5;1️⃣
39232;DC6;1️⃣
39232;DC7;1️⃣
39232;DC8;2️⃣
39232;DC9;1️⃣
39232;II2;2️⃣
39232;OE1;2️⃣
39232;OE2;3️⃣
39232;OE3;1️⃣
39232;OE4;2️⃣
39232;OE5;3️⃣
39232;OE6;4️⃣
39232;OE7;1️⃣
39232;OE8;2️⃣
39232;TE1;2️⃣
39232;TE10;1️⃣
39232;TE2;2️⃣
39232;TE3;2️⃣
39232;TE4;3️⃣
39232;TE5;1️⃣
39232;TE6;🤷‍♂️
39232;TE7;1️⃣
39232;TE8;2️⃣
39232;TE9;1️⃣
39234;TE1;2️⃣
39234;TE2;1️⃣
39234;TE3;2️⃣
39237;DC1;2️⃣
39237;DC10;2️⃣
39237;DC2;🤷‍♂️
39237;DC3;3️⃣
39237;DC4;1️⃣
39237;DC5;2️⃣
39237;DC6;2️⃣
39237;DC7;1️⃣
39237;DC8;2️⃣
39237;DC9;3️⃣
39237;FI1;2️⃣
39237;FI2;1️⃣
39237;FI3;4️⃣
39237;FI4;1️⃣
39237;FI5;4️⃣
39237;FI6;2️⃣
39237;II2;1️⃣
39237;TE1;2️⃣
39237;TE10;1️⃣
39237;TE2;2️⃣
39237;TE3;2️⃣
39237;TE4;1️⃣
39237;TE5;1️⃣
39237;TE6;6️⃣
39237;TE7;1️⃣
39237;TE8;3️⃣
39237;TE9;3️⃣
39239;FI1;2️⃣
39239;FI2;4️⃣
39239;FI3;1️⃣
39239;FI4;4️⃣
39239;FI5;3️⃣
39239;FI6;1️⃣
39240;TE1;4️⃣
39240;TE10;3️⃣
39240;TE2;2️⃣
39240;TE3;2️⃣
39240;TE4;4️⃣
39240;TE5;2️⃣
39240;TE6;3️⃣
39240;TE7;4️⃣
39240;TE8;3️⃣
39240;TE9;3️⃣
39241;FI1;2️⃣
39241;FI2;1️⃣
39241;FI3;🔟
39241;FI4;🤷‍♂️
39241;FI5;4️⃣
39241;FI6;3️⃣
39242;DC1;1️⃣
39242;DC10;3️⃣
39242;DC2;1️⃣
39242;DC3;1️⃣
39242;DC4;4️⃣
39242;DC5;1️⃣
39242;DC6;2️⃣
39242;DC7;1️⃣
39242;DC8;2️⃣
39242;DC9;1️⃣
39242;II2;3️⃣
39242;TE1;4️⃣
39242;TE10;3️⃣
39242;TE2;1️⃣
39242;TE3;1️⃣
39242;TE4;4️⃣
39242;TE5;2️⃣
39242;TE6;4️⃣
39242;TE7;4️⃣
39242;TE8;2️⃣
39242;TE9;1️⃣
39245;DC1;1️⃣
39245;DC10;3️⃣
39245;DC2;3️⃣
39245;DC3;1️⃣
39245;DC4;1️⃣
39245;DC5;1️⃣
39245;DC6;1️⃣
39245;DC7;1️⃣
39245;DC8;2️⃣
39245;DC9;1️⃣
39245;FI1;1️⃣
39245;FI2;1️⃣
39245;FI3;1️⃣
39245;FI4;1️⃣
39245;FI5;4️⃣
39245;FI6;1️⃣
39245;II2;4️⃣
39245;OE1;2️⃣
39245;OE2;1️⃣
39245;OE3;2️⃣
39245;OE4;2️⃣
39245;OE5;3️⃣
39245;OE6;1️⃣
39245;OE7;1️⃣
39245;OE8;2️⃣
39245;TE1;4️⃣
39245;TE10;3️⃣
39245;TE2;2️⃣
39245;TE3;3️⃣
39245;TE4;1️⃣
39245;TE5;2️⃣
39245;TE6;1️⃣
39245;TE7;4️⃣
39245;TE8;1️⃣
39245;TE9;3️⃣
39247;DC1;2️⃣
39247;DC10;1️⃣
39247;DC2;2️⃣
39247;DC3;3️⃣
39247;DC4;1️⃣
39247;DC5;1️⃣
39247;DC6;1️⃣
39247;DC7;1️⃣
39247;DC8;2️⃣
39247;DC9;1️⃣
39247;FI1;3️⃣
39247;FI2;3️⃣
39247;FI3;🔟
39247;FI4;1️⃣
39247;FI5;4️⃣
39247;FI6;1️⃣
39247;II2;2️⃣
39247;OE1;4️⃣
39247;OE2;3️⃣
39247;OE3;2️⃣
39247;OE4;2️⃣
39247;OE5;2️⃣
39247;OE6;4️⃣
39247;OE7;1️⃣
39247;OE8;2️⃣
39247;TE1;4️⃣
39247;TE10;3️⃣
39247;TE2;2️⃣
39247;TE3;1️⃣
39247;TE4;3️⃣
39247;TE5;1️⃣
39247;TE6;6️⃣
39247;TE7;1️⃣
39247;TE8;3️⃣
39247;TE9;3️⃣
39249;FI1;1️⃣
39249;FI2;1️⃣
39249;FI3;2️⃣
39249;FI4;2️⃣
39249;FI5;1️⃣
39250;DC1;1️⃣
39250;DC10;2️⃣
39250;DC2;1️⃣
39250;DC3;1️⃣
39250;DC4;1️⃣
39250;DC5;4️⃣
39250;DC6;3️⃣
39250;DC7;1️⃣
39250;DC8;1️⃣
39250;DC9;1️⃣
39250;FI1;1️⃣
39250;FI2;1️⃣
39250;FI3;5️⃣
39250;FI4;3️⃣
39250;FI5;5️⃣
39250;FI6;2️⃣
39250;II2;1️⃣
39250;OE1;2️⃣
39250;OE2;2️⃣
39250;OE3;3️⃣
39250;OE4;3️⃣
39250;OE5;2️⃣
39250;OE6;4️⃣
39250;OE7;1️⃣
39250;OE8;1️⃣
39250;TE1;1️⃣
39250;TE10;3️⃣
39250;TE2;2️⃣
39250;TE3;1️⃣
39250;TE4;1️⃣
39250;TE5;1️⃣
39250;TE6;6️⃣
39250;TE7;1️⃣
39250;TE8;3️⃣
39250;TE9;2️⃣
39252;OE1;2️⃣
39252;OE2;2️⃣
39252;OE3;2️⃣
39253;FI1;2️⃣
39253;FI2;1️⃣
39253;FI3;7️⃣
39253;FI4;1️⃣
39253;FI5;4️⃣
39253;FI6;3️⃣
39255;TE1;5️⃣
39256;DC1;2️⃣
39256;DC10;3️⃣
39256;DC2;🤷‍♂️
39256;DC3;1️⃣
39256;DC4;1️⃣
39256;DC5;1️⃣
39256;DC6;1️⃣
39256;DC7;2️⃣
39256;DC8;2️⃣
39256;DC9;4️⃣
39256;TE1;1️⃣
39256;TE10;3️⃣
39256;TE2;1️⃣
39256;TE3;1️⃣
39256;TE4;3️⃣
39256;TE5;1️⃣
39256;TE6;5️⃣
39256;TE7;1️⃣
39256;TE8;3️⃣
39256;TE9;3️⃣
39257;DC1;1️⃣
39257;DC10;3️⃣
39257;DC2;2️⃣
39257;DC3;2️⃣
39257;DC4;3️⃣
39257;DC5;1️⃣
39257;DC6;2️⃣
39257;DC7;1️⃣
39257;DC8;2️⃣
39257;DC9;1️⃣
39257;II2;1️⃣
39258;TE1;1️⃣
39258;TE10;1️⃣
39258;TE2;1️⃣
39258;TE3;1️⃣
39258;TE4;2️⃣
39258;TE5;1️⃣
39258;TE6;2️⃣
39258;TE7;1️⃣
39258;TE8;2️⃣
39258;TE9;3️⃣
39261;DC1;1️⃣
39261;DC10;3️⃣
39261;DC2;🤷‍♂️
39261;DC3;1️⃣
39261;DC4;1️⃣
39261;DC5;1️⃣
39261;DC6;1️⃣
39261;DC7;2️⃣
39261;DC8;2️⃣
39261;DC9;2️⃣
39261;II2;1️⃣
39261;TE1;2️⃣
39261;TE10;3️⃣
39261;TE2;1️⃣
39261;TE3;1️⃣
39261;TE4;4️⃣
39261;TE5;1️⃣
39261;TE6;7️⃣
39261;TE7;1️⃣
39261;TE8;2️⃣
39261;TE9;1️⃣
39264;DC1;2️⃣
39264;DC10;2️⃣
39264;DC2;3️⃣
39264;DC3;1️⃣
39264;DC4;4️⃣
39264;DC5;3️⃣
39264;DC6;2️⃣
39264;DC7;2️⃣
39264;DC8;2️⃣
39264;DC9;3️⃣
39265;DC1;1️⃣
39265;DC10;3️⃣
39265;DC2;1️⃣
39265;DC3;1️⃣
39265;DC4;1️⃣
39265;DC5;1️⃣
39265;DC6;1️⃣
39265;DC7;1️⃣
39265;DC8;2️⃣
39265;DC9;1️⃣
39265;FI1;2️⃣
39265;FI2;1️⃣
39265;FI3;1️⃣
39265;FI4;1️⃣
39265;FI5;4️⃣
39265;FI6;4️⃣
39265;II2;1️⃣
39265;OE1;4️⃣
39265;OE2;1️⃣
39265;OE3;1️⃣
39265;OE4;2️⃣
39265;OE5;2️⃣
39265;OE6;4️⃣
39265;OE7;1️⃣
39265;OE8;1️⃣
39265;TE1;4️⃣
39265;TE10;3️⃣
39265;TE2;4️⃣
39265;TE3;4️⃣
39265;TE4;1️⃣
39265;TE5;1️⃣
39265;TE6;2️⃣
39265;TE7;4️⃣
39265;TE8;2️⃣
39265;TE9;1️⃣
39266;TE1;1️⃣
39266;TE10;1️⃣
39266;TE2;1️⃣
39266;TE3;1️⃣
39266;TE4;2️⃣
39266;TE5;1️⃣
39266;TE6;6️⃣
39266;TE7;1️⃣
39266;TE8;2️⃣
39266;TE9;3️⃣
39267;TE1;4️⃣
39267;TE10;3️⃣
39267;TE2;2️⃣
39267;TE3;3️⃣
39267;TE4;4️⃣
39267;TE5;2️⃣
39267;TE6;6️⃣
39267;TE7;2️⃣
39267;TE8;2️⃣
39267;TE9;3️⃣
39268;DC1;1️⃣
39268;DC10;3️⃣
39268;DC2;2️⃣
39268;DC3;1️⃣
39268;DC4;4️⃣
39268;DC5;1️⃣
39268;DC6;1️⃣
39268;DC7;1️⃣
39268;DC8;2️⃣
39268;DC9;1️⃣
39268;FI1;3️⃣
39268;FI2;1️⃣
39268;FI3;6️⃣
39268;FI4;2️⃣
39268;FI5;4️⃣
39268;FI6;🤷‍♂️
39268;II2;1️⃣
39268;OE1;2️⃣
39268;OE2;1️⃣
39268;OE3;1️⃣
